,classification,keyed_name,id,created_on,created_by_id,owned_by_id,managed_by_id,modified_on,modified_by_id,current_state,state,locked_by_id,is_current,major_rev,minor_rev,is_released,not_lockable,css,generation,new_version,config_id,permission_id,source_id,behavior,team_id,external_id,external_owner,external_type,quantity,reference_designator,related_id,sort_order
93,,529DBF77586B45D6ACBB81ADF9D7C8AB,529DBF77586B45D6ACBB81ADF9D7C8AB,2021-03-15 21:03:08.737,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:03:08.767,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,529DBF77586B45D6ACBB81ADF9D7C8AB,5C07EB829D4241F6BB884952960FAF58,25B24562BD344C45A49CB6A0A6CD6DFC,float,,,SofTech.Mechanical.SolidWorks,,2,,BE3E46EFDCC9401582B728D477930A33,10
94,,52F6EF246E344B1B83A49B0A61295373,52F6EF246E344B1B83A49B0A61295373,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,52F6EF246E344B1B83A49B0A61295373,95475AE006E7415794BDC93808DC04D2,39CB2792B428432490200368B87DE9CA,hard_fixed,,,SofTech.Mechanical.SolidWorks,,2,,6E214A35594C42E2B23A0436022DE3D9,75
95,,540EB3C887654C1486FD8AC5ECDAF14D,540EB3C887654C1486FD8AC5ECDAF14D,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,540EB3C887654C1486FD8AC5ECDAF14D,95475AE006E7415794BDC93808DC04D2,5620EAB3E6F34A4C9B02F753C484AEBB,hard_fixed,,,SofTech.Mechanical.SolidWorks,,2,,406792ADF7924AF78A7070A4DD2FA274,35
96,,54481BF5A218484080A321E7CD437E9A,54481BF5A218484080A321E7CD437E9A,2021-03-15 21:03:08.737,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:03:08.767,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,54481BF5A218484080A321E7CD437E9A,5C07EB829D4241F6BB884952960FAF58,25B24562BD344C45A49CB6A0A6CD6DFC,float,,,SofTech.Mechanical.SolidWorks,,4,,2C6561CD9F21402EBBDB14822EE3A346,40
97,,55D929D972024330A79EB0A240EF55FC,55D929D972024330A79EB0A240EF55FC,2021-03-15 21:03:10.907,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:03:10.943,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,55D929D972024330A79EB0A240EF55FC,5C07EB829D4241F6BB884952960FAF58,9B902DB0F7D0400DB778A54CF32683E2,float,,,SofTech.Mechanical.SolidWorks,,1,,052B70BA995D47CF834EF103CCE0D85E,40
98,,55DC0DFFA28249428BB26A33B2528A75,55DC0DFFA28249428BB26A33B2528A75,2021-03-15 21:02:57.307,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:02:57.347,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,55DC0DFFA28249428BB26A33B2528A75,5C07EB829D4241F6BB884952960FAF58,5F750EA8888A402B831E8EEE6339812E,float,,,SofTech.Mechanical.SolidWorks,,6,,BB375BA8D1F047B5BD7822FE08679A31,10
99,,56028345F43B4C6BBA619AACA7BE57A0,56028345F43B4C6BBA619AACA7BE57A0,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,56028345F43B4C6BBA619AACA7BE57A0,95475AE006E7415794BDC93808DC04D2,83890B1872744031BBB8EC2DBC37D5C6,fixed,,,,,1,R96,8CA5994A5DF84E8C8847433AE34DBA91,90
100,,568D3E0137BF447796CD0837541CE249,568D3E0137BF447796CD0837541CE249,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,568D3E0137BF447796CD0837541CE249,95475AE006E7415794BDC93808DC04D2,E763CACCEF1C4C45B206DEE84DAB80B8,fixed,,,SofTech.Mechanical.SolidWorks,,4,,2C997FC81EBA4B2CB9C32E06812A7AC7,10
101,,591630D38E0648AEB85A436785A71B7C,591630D38E0648AEB85A436785A71B7C,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,591630D38E0648AEB85A436785A71B7C,95475AE006E7415794BDC93808DC04D2,01B2F67D451D491D84FD5209F44A8F35,fixed,,,,,1,C5,F93F5E37E7684A8EB9A9655CFE576CEA,15
102,,5AB8CE0498504DAAA99B219440A76199,5AB8CE0498504DAAA99B219440A76199,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,5AB8CE0498504DAAA99B219440A76199,95475AE006E7415794BDC93808DC04D2,BC5AF2203F90411999247B1C99379588,hard_fixed,,,SofTech.Mechanical.SolidWorks,,2,,98DED6CDC1924D738BDBE9EA3B7D56F6,15
103,,5BBC223C0F56453DABE2D78703D14754,5BBC223C0F56453DABE2D78703D14754,2021-03-15 21:02:57.307,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:02:57.347,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,5BBC223C0F56453DABE2D78703D14754,5C07EB829D4241F6BB884952960FAF58,5F750EA8888A402B831E8EEE6339812E,float,,,SofTech.Mechanical.SolidWorks,,1,,0EDAA4188E4C4BA981FD4518B5C5DDAD,45
104,,5C4DA2A6600C4FD792BD44229BEB62B4,5C4DA2A6600C4FD792BD44229BEB62B4,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,5C4DA2A6600C4FD792BD44229BEB62B4,95475AE006E7415794BDC93808DC04D2,39CB2792B428432490200368B87DE9CA,hard_fixed,,,SofTech.Mechanical.SolidWorks,,1,,53FC97F610FF4C28934334957D2F69AE,25
105,,5EEFE7DC7C1C4571AF9CE1FEC506362B,5EEFE7DC7C1C4571AF9CE1FEC506362B,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,5EEFE7DC7C1C4571AF9CE1FEC506362B,95475AE006E7415794BDC93808DC04D2,39CB2792B428432490200368B87DE9CA,hard_fixed,,,SofTech.Mechanical.SolidWorks,,2,,FCC31BED382D4C82B67CAD3CD1050936,50
106,,5F1006DEC8A44E89A9515E88C26D06EB,5F1006DEC8A44E89A9515E88C26D06EB,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,5F1006DEC8A44E89A9515E88C26D06EB,95475AE006E7415794BDC93808DC04D2,526C66B626B64BCB869ACBB083A900A3,fixed,,,SofTech.Mechanical.SolidWorks,,1,,1A8DD513009C47789DCB8BDF9937DA4A,55
107,,61100F6F271D48CEB349567408633099,61100F6F271D48CEB349567408633099,2021-03-15 21:03:10.907,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:03:10.943,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,61100F6F271D48CEB349567408633099,5C07EB829D4241F6BB884952960FAF58,9B902DB0F7D0400DB778A54CF32683E2,float,,,SofTech.Mechanical.SolidWorks,,1,,4C40CCBC9E864E9CA7BE8A93423BD362,25
108,,61EC1D6BA2004DC485DFEFBE40D1C334,61EC1D6BA2004DC485DFEFBE40D1C334,2017-11-28 23:50:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-28 23:50:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,61EC1D6BA2004DC485DFEFBE40D1C334,95475AE006E7415794BDC93808DC04D2,4AE1B244824F42C49811A6FC33431D5E,fixed,,,SofTech.Mechanical.SolidWorks,,1,,DF0DA7125834435E9EA4D4FB72CD3BC4,25
109,,61FA3EE661A349819E8C3E02A2AE3BD4,61FA3EE661A349819E8C3E02A2AE3BD4,2021-03-15 21:03:08.737,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:03:08.767,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,61FA3EE661A349819E8C3E02A2AE3BD4,5C07EB829D4241F6BB884952960FAF58,25B24562BD344C45A49CB6A0A6CD6DFC,float,,,SofTech.Mechanical.SolidWorks,,2,,51BD1B22927F47DFB2760C1C1CE1675F,29
110,,62A70208317F4DA2BF562A7EC9271FB6,62A70208317F4DA2BF562A7EC9271FB6,2017-11-28 23:50:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-28 23:50:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,62A70208317F4DA2BF562A7EC9271FB6,5C07EB829D4241F6BB884952960FAF58,C505C3BB83EC46F383C1E5CFA67AACD2,float,,,SofTech.Mechanical.SolidWorks,,1,,8280D575FED242A89F2B763E5C3496C1,50
111,,63393CF633404709AD9D6EBC5BE8C153,63393CF633404709AD9D6EBC5BE8C153,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,63393CF633404709AD9D6EBC5BE8C153,95475AE006E7415794BDC93808DC04D2,3AEFB5C97E964E0C8915370092022410,fixed,,,SofTech.Mechanical.SolidWorks,,2,,1528F70C8EEA4FB0B682D1C10B642FF9,6
112,,6496AA02D9C14B388D9E02DB8B15689A,6496AA02D9C14B388D9E02DB8B15689A,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,6496AA02D9C14B388D9E02DB8B15689A,95475AE006E7415794BDC93808DC04D2,83890B1872744031BBB8EC2DBC37D5C6,fixed,,,,,1,C17,F3B40B54AB764C70A8DAF0CBD8749356,110
113,,655AC1F263D6490385C84D8350A8E61D,655AC1F263D6490385C84D8350A8E61D,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,655AC1F263D6490385C84D8350A8E61D,95475AE006E7415794BDC93808DC04D2,39CB2792B428432490200368B87DE9CA,hard_fixed,,,SofTech.Mechanical.SolidWorks,,1,,32CAB391549C40BD90461997B0E75FA2,20
114,,67436A2F02174C97A93C9D631F45BA4E,67436A2F02174C97A93C9D631F45BA4E,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,67436A2F02174C97A93C9D631F45BA4E,95475AE006E7415794BDC93808DC04D2,83890B1872744031BBB8EC2DBC37D5C6,fixed,,,,,4,"R65, R110, R111, R112",37280634371E42F291A6B1D906A430D6,95
115,,678F23B122D448F79A9B6C1EB2D1577D,678F23B122D448F79A9B6C1EB2D1577D,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,678F23B122D448F79A9B6C1EB2D1577D,95475AE006E7415794BDC93808DC04D2,83890B1872744031BBB8EC2DBC37D5C6,fixed,,,,,2,"R66, R69",9AB89501B68743078B4BEDA5968D264B,85
116,,6826472C3D4A49CDA818D2473911B0B2,6826472C3D4A49CDA818D2473911B0B2,2021-03-15 21:02:57.413,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:02:57.463,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,6826472C3D4A49CDA818D2473911B0B2,5C07EB829D4241F6BB884952960FAF58,9A7D49A912214B588EC80CECCCD8587C,float,,,SofTech.Mechanical.SolidWorks,,1,,E763CACCEF1C4C45B206DEE84DAB80B8,45
117,,69C667CAA8F541DE96356E45C47340DE,69C667CAA8F541DE96356E45C47340DE,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,69C667CAA8F541DE96356E45C47340DE,95475AE006E7415794BDC93808DC04D2,DFB575A241DC456F8D4FEE188DF5BE3E,hard_fixed,,,,,1,BKL,11008876C178491981B93101A1D5FD22,10
118,,6D04521BC27E42AE997F869CFF0DD0FA,6D04521BC27E42AE997F869CFF0DD0FA,2021-03-15 21:03:08.737,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:03:08.767,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,6D04521BC27E42AE997F869CFF0DD0FA,5C07EB829D4241F6BB884952960FAF58,25B24562BD344C45A49CB6A0A6CD6DFC,float,,,SofTech.Mechanical.SolidWorks,,2,,FC126A4AB14441F49F921E85D87FCE4A,45
119,,6DB6EA909DAC4CFC9FC11E0211E1DE9C,6DB6EA909DAC4CFC9FC11E0211E1DE9C,2021-03-15 21:02:57.413,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:02:57.463,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,6DB6EA909DAC4CFC9FC11E0211E1DE9C,5C07EB829D4241F6BB884952960FAF58,9A7D49A912214B588EC80CECCCD8587C,float,,,SofTech.Mechanical.SolidWorks,,1,,615A864791234ACF85B26E8D5E81B08C,10
120,,6DBDDD3C83E741829CA58CFD7269AC2F,6DBDDD3C83E741829CA58CFD7269AC2F,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,6DBDDD3C83E741829CA58CFD7269AC2F,95475AE006E7415794BDC93808DC04D2,BC5AF2203F90411999247B1C99379588,hard_fixed,,,SofTech.Mechanical.SolidWorks,,1,,9EF3CD4874C6451E8166FFF2605BFB71,20
121,,6DCC84306CFE455C8D4F92D8172BD526,6DCC84306CFE455C8D4F92D8172BD526,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,6DCC84306CFE455C8D4F92D8172BD526,95475AE006E7415794BDC93808DC04D2,39CB2792B428432490200368B87DE9CA,hard_fixed,,,SofTech.Mechanical.SolidWorks,,2,,ACC1D756F6744B10AFEF4779C62159D0,5
122,,6DCE92E7455D4373995F5398C803BDF7,6DCE92E7455D4373995F5398C803BDF7,2017-11-28 23:50:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-28 23:50:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,6DCE92E7455D4373995F5398C803BDF7,95475AE006E7415794BDC93808DC04D2,4AE1B244824F42C49811A6FC33431D5E,fixed,,,SofTech.Mechanical.SolidWorks,,1,,1AD8E9CD891D417685168555202E051B,10
123,,6E22E897551F4C5BB34143A23A4969BD,6E22E897551F4C5BB34143A23A4969BD,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,6E22E897551F4C5BB34143A23A4969BD,95475AE006E7415794BDC93808DC04D2,83890B1872744031BBB8EC2DBC37D5C6,fixed,,,,,20,"C1, C2, C3, C4, C5, C6, C7, C8, C9, C16, C18, C19, C21, C22, C23, C24, C27, C30, C32, C33",125E900B5D6149DA9BA02BA7783C68BD,115
124,,6FB20D911BF34819968D861FDEADCB6E,6FB20D911BF34819968D861FDEADCB6E,2017-11-28 23:50:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-28 23:50:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,6FB20D911BF34819968D861FDEADCB6E,95475AE006E7415794BDC93808DC04D2,8280D575FED242A89F2B763E5C3496C1,fixed,,,SofTech.Mechanical.SolidWorks,,1,,6CF4ADC43C0F47ECAF87A292349AE17B,5
125,,705670FBDDFC438C9FD203EF1A11ED19,705670FBDDFC438C9FD203EF1A11ED19,2021-03-15 21:02:57.503,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:02:57.610,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,705670FBDDFC438C9FD203EF1A11ED19,5C07EB829D4241F6BB884952960FAF58,793E1C139E074B8395173423026084C8,float,,,,,1,P1,3A972DCC9F8643829B3E8FDF4A2C17A9,45
126,,7082966AC3C446FB92AA3E5A4F8FA26C,7082966AC3C446FB92AA3E5A4F8FA26C,2021-03-15 21:02:57.307,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:02:57.347,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,7082966AC3C446FB92AA3E5A4F8FA26C,5C07EB829D4241F6BB884952960FAF58,5F750EA8888A402B831E8EEE6339812E,float,,,SofTech.Mechanical.SolidWorks,,1,,83890B1872744031BBB8EC2DBC37D5C6,30
127,,7287A3854E104897B22E891AD6D9D1DC,7287A3854E104897B22E891AD6D9D1DC,2021-03-15 21:02:57.413,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:02:57.463,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,7287A3854E104897B22E891AD6D9D1DC,5C07EB829D4241F6BB884952960FAF58,9A7D49A912214B588EC80CECCCD8587C,float,,,SofTech.Mechanical.SolidWorks,,1,,7B2E1053EAF4424289FE4E6BA612A525,35
128,,7366D3ABAECA469F98ACC0E099C0BF56,7366D3ABAECA469F98ACC0E099C0BF56,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,7366D3ABAECA469F98ACC0E099C0BF56,95475AE006E7415794BDC93808DC04D2,5620EAB3E6F34A4C9B02F753C484AEBB,hard_fixed,,,SofTech.Mechanical.SolidWorks,,1,,2DB5633B721C41489959D08A0BE326FA,20
129,,73921F67BBF54EBA92D9F940C829C201,73921F67BBF54EBA92D9F940C829C201,2017-11-28 23:50:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-28 23:50:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,73921F67BBF54EBA92D9F940C829C201,95475AE006E7415794BDC93808DC04D2,4AE1B244824F42C49811A6FC33431D5E,fixed,,,SofTech.Mechanical.SolidWorks,,1,,2D75C43A439E425AAFBC6BA75E9922B6,15
130,,73ED277A8B244BF6A108D00A679EF287,73ED277A8B244BF6A108D00A679EF287,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,73ED277A8B244BF6A108D00A679EF287,95475AE006E7415794BDC93808DC04D2,7B2E1053EAF4424289FE4E6BA612A525,fixed,,,SofTech.Mechanical.SolidWorks,,4,,7A934DA66BC04562A1A729602654AF32,10
131,,7467172D64BD4F7A93AAAA8AE3644A49,7467172D64BD4F7A93AAAA8AE3644A49,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,7467172D64BD4F7A93AAAA8AE3644A49,95475AE006E7415794BDC93808DC04D2,731FC75EC97642ED9DEB270AB0F0B505,fixed,,,SofTech.Mechanical.SolidWorks,,44,,D7AA1FEA74E24F45BE593416D955BD9F,5
132,,75800EDE74D74E0CA6A0BCBF5B1205C8,75800EDE74D74E0CA6A0BCBF5B1205C8,2021-03-15 21:02:57.373,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:02:57.400,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,75800EDE74D74E0CA6A0BCBF5B1205C8,5C07EB829D4241F6BB884952960FAF58,285C1BB764CA40A9BF0B88BB13E02598,float,,,SofTech.Mechanical.SolidWorks,,1,,B7EA821806164558BDC66334C835C51F,25
133,,773DDEF402BB4377B509E9D70E16D12C,773DDEF402BB4377B509E9D70E16D12C,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,773DDEF402BB4377B509E9D70E16D12C,95475AE006E7415794BDC93808DC04D2,83890B1872744031BBB8EC2DBC37D5C6,fixed,,,,,1,S1,298EBF22A0A04AFBBF3B807E0FAEEF96,15
134,,77562927FE6F45BFA646C3844CD12BEF,77562927FE6F45BFA646C3844CD12BEF,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,77562927FE6F45BFA646C3844CD12BEF,95475AE006E7415794BDC93808DC04D2,01B2F67D451D491D84FD5209F44A8F35,fixed,,,,,2,"R1,  R2",CEBFC57F9458406D985F44D544AA404F,30
135,,778C8BA6097D44ACA93CF650DDD4FA0C,778C8BA6097D44ACA93CF650DDD4FA0C,2021-03-15 21:02:57.413,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:02:57.463,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,778C8BA6097D44ACA93CF650DDD4FA0C,5C07EB829D4241F6BB884952960FAF58,9A7D49A912214B588EC80CECCCD8587C,float,,,SofTech.Mechanical.SolidWorks,,1,,D1C5E05722444C3CBF5A698947DD27C5,5
136,,783BC163ADE041CDAA29E09C5DE93106,783BC163ADE041CDAA29E09C5DE93106,2021-03-15 21:02:57.413,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:02:57.463,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,783BC163ADE041CDAA29E09C5DE93106,5C07EB829D4241F6BB884952960FAF58,9A7D49A912214B588EC80CECCCD8587C,float,,,SofTech.Mechanical.SolidWorks,,1,,731FC75EC97642ED9DEB270AB0F0B505,25
137,,7842198A719B439793DE2F877796C10D,7842198A719B439793DE2F877796C10D,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,7842198A719B439793DE2F877796C10D,95475AE006E7415794BDC93808DC04D2,4C40CCBC9E864E9CA7BE8A93423BD362,fixed,,,SofTech.Mechanical.SolidWorks,,4,,BF77C9D47C334C31AB4358BEE5E1D5EE,15
138,,78B45A61F9FA4A4390D61C2820DDF1D3,78B45A61F9FA4A4390D61C2820DDF1D3,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,78B45A61F9FA4A4390D61C2820DDF1D3,95475AE006E7415794BDC93808DC04D2,BC5AF2203F90411999247B1C99379588,hard_fixed,,,SofTech.Mechanical.SolidWorks,,1,,731FC75EC97642ED9DEB270AB0F0B505,25
139,,79DBF88EEDF344F0912636BC7EDED937,79DBF88EEDF344F0912636BC7EDED937,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,79DBF88EEDF344F0912636BC7EDED937,95475AE006E7415794BDC93808DC04D2,B9F8E908144948E48A1747AD88716D02,hard_fixed,,,SofTech.Mechanical.SolidWorks,,1,,5620EAB3E6F34A4C9B02F753C484AEBB,35
140,,7A261F97A5A6432CB4C8F2F234453114,7A261F97A5A6432CB4C8F2F234453114,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,7A261F97A5A6432CB4C8F2F234453114,95475AE006E7415794BDC93808DC04D2,0EDAA4188E4C4BA981FD4518B5C5DDAD,fixed,,,SofTech.Mechanical.SolidWorks,,1,,F43182EEABD24A73A25BBB0CDDF91AE2,5
141,,7AE927801CC444BAA4E69BD01F2D94A5,7AE927801CC444BAA4E69BD01F2D94A5,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-24 19:09:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,7AE927801CC444BAA4E69BD01F2D94A5,95475AE006E7415794BDC93808DC04D2,39CB2792B428432490200368B87DE9CA,hard_fixed,,,SofTech.Mechanical.SolidWorks,,4,,2C6561CD9F21402EBBDB14822EE3A346,40
142,,7B8B91E3AC2F456085B41D2476B9D470,7B8B91E3AC2F456085B41D2476B9D470,2017-11-28 23:50:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-28 23:50:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,7B8B91E3AC2F456085B41D2476B9D470,5C07EB829D4241F6BB884952960FAF58,C505C3BB83EC46F383C1E5CFA67AACD2,float,,,SofTech.Mechanical.SolidWorks,,1,,052B70BA995D47CF834EF103CCE0D85E,40
143,,7BD6C71F5CF3472582C79505045D8B94,7BD6C71F5CF3472582C79505045D8B94,2021-03-15 21:02:57.413,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:02:57.463,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,7BD6C71F5CF3472582C79505045D8B94,5C07EB829D4241F6BB884952960FAF58,9A7D49A912214B588EC80CECCCD8587C,float,,,SofTech.Mechanical.SolidWorks,,1,,9EF3CD4874C6451E8166FFF2605BFB71,20
