classification,keyed_name,id,created_on,created_by_id,owned_by_id,managed_by_id,modified_on,modified_by_id,current_state,state,locked_by_id,is_current,major_rev,minor_rev,is_released,not_lockable,css,generation,new_version,config_id,permission_id,source_id,behavior,team_id,external_id,external_owner,external_type,quantity,related_id,sort_order
,3DBC0E920ED345DA984FEE2BA4D59EF0,3DBC0E920ED345DA984FEE2BA4D59EF0,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,3DBC0E920ED345DA984FEE2BA4D59EF0,95475AE006E7415794BDC93808DC04D2,FEF7E0680A084E9C9A7D8C42F3F0E6DA,hard_fixed,,MP2313.SLDPRT,SofTech.Mechanical.SolidWorks,,,C5099A75B9B547EAA03D8B205D715958,10
,417CF6EFD4AE4E079BB53AA787AA6D67,417CF6EFD4AE4E079BB53AA787AA6D67,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,417CF6EFD4AE4E079BB53AA787AA6D67,95475AE006E7415794BDC93808DC04D2,20D920CAC7854A5EB3BC6FA8B5B5B4EE,hard_fixed,,MP2827.SLDPRT,SofTech.Mechanical.SolidWorks,,,930A7662EC5B48679DE54E20F41AB402,10
,41BE7B7E96384609A297D7CE8076D3E7,41BE7B7E96384609A297D7CE8076D3E7,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,41BE7B7E96384609A297D7CE8076D3E7,95475AE006E7415794BDC93808DC04D2,D1C5E05722444C3CBF5A698947DD27C5,hard_fixed,,MP2667.SLDPRT,SofTech.Mechanical.SolidWorks,,,516697233509415BA9CB5DC073BFB4EA,10
,41D14488DA5F45879F784547857B829B,41D14488DA5F45879F784547857B829B,2017-11-28 23:45:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-28 23:45:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,41D14488DA5F45879F784547857B829B,95475AE006E7415794BDC93808DC04D2,6CF4ADC43C0F47ECAF87A292349AE17B,hard_fixed,,MP2948.SLDASM,SofTech.Mechanical.SolidWorks,,,7771395A444F40008B7C9A417396FB90,10
,4419091857914BBEB2FE38A1C362EC8E,4419091857914BBEB2FE38A1C362EC8E,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,4419091857914BBEB2FE38A1C362EC8E,5C07EB829D4241F6BB884952960FAF58,F43182EEABD24A73A25BBB0CDDF91AE2,hard_fixed,,MP2977.SLDPRT,SofTech.Mechanical.SolidWorks,,,1364DBB03A55442CA6CDFFBD05897A02,10
,47134933EC5543C0B48828E563DC29CF,47134933EC5543C0B48828E563DC29CF,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,47134933EC5543C0B48828E563DC29CF,95475AE006E7415794BDC93808DC04D2,FCC580D88DC54FB4B9F091254AA8699C,hard_fixed,,MP0370.SLDPRT,SofTech.Mechanical.SolidWorks,,,6903E39AE4974C2E8D463D7431E4F42A,10
,487A049A3BB0412EA76F03B2B837ACBB,487A049A3BB0412EA76F03B2B837ACBB,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,487A049A3BB0412EA76F03B2B837ACBB,95475AE006E7415794BDC93808DC04D2,1A8DD513009C47789DCB8BDF9937DA4A,hard_fixed,,MP0979.SLDPRT,SofTech.Mechanical.SolidWorks,,,C98FB98D62BD4E869BB068559857907B,10
,4892790B720D466EA7E9A8EBD10413F9,4892790B720D466EA7E9A8EBD10413F9,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,4892790B720D466EA7E9A8EBD10413F9,95475AE006E7415794BDC93808DC04D2,6D511886B1E946CC9C5E78C29D2D8383,hard_fixed,,MP2953.SLDPRT,SofTech.Mechanical.SolidWorks,,,AA5BB68925014600AB96D629EB2D0652,10
,4A2DDB41869846048F9A6AEFC6D32A36,4A2DDB41869846048F9A6AEFC6D32A36,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,4A2DDB41869846048F9A6AEFC6D32A36,95475AE006E7415794BDC93808DC04D2,79D68567065045F59E19125898CFF019,hard_fixed,,MP2414.SLDPRT,SofTech.Mechanical.SolidWorks,,,D3683FFAFF5F47C4933762CD34A5CECA,10
,4B0E6FFA0839427F8AF3B71D18D2E925,4B0E6FFA0839427F8AF3B71D18D2E925,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,4B0E6FFA0839427F8AF3B71D18D2E925,95475AE006E7415794BDC93808DC04D2,18600EFF66564595B3545D5638E6E446,hard_fixed,,MP2340.SLDPRT,SofTech.Mechanical.SolidWorks,,,D73EB672BDF146328810E814EC58C0EE,10
,4D8D45F11B23490391C76CB39D6291B9,4D8D45F11B23490391C76CB39D6291B9,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,4D8D45F11B23490391C76CB39D6291B9,95475AE006E7415794BDC93808DC04D2,A131DD7D3ED744648DB7E11DFED891EC,hard_fixed,,,,,,4EF2125AE98049C38DDB121238C2B6A3,10
,51DA8A3C17BE41AD801DC9F5A9C4A199,51DA8A3C17BE41AD801DC9F5A9C4A199,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,51DA8A3C17BE41AD801DC9F5A9C4A199,95475AE006E7415794BDC93808DC04D2,C0F8E890509342469358F11DA2BAD8DC,hard_fixed,,MP2468.SLDPRT,SofTech.Mechanical.SolidWorks,,,697D29A9F22647BFA6956870EDBE4C12,10
,51E4B362C7E74C119C3067722CBEC3B2,51E4B362C7E74C119C3067722CBEC3B2,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,51E4B362C7E74C119C3067722CBEC3B2,95475AE006E7415794BDC93808DC04D2,10A19507C6B14AE7A74812358C7B6130,hard_fixed,,MP1707.SLDPRT,SofTech.Mechanical.SolidWorks,,,6C517A893DE54556B9194B76C0596E47,10
,5222091CD6B444D18A262FB8D5053D44,5222091CD6B444D18A262FB8D5053D44,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,5222091CD6B444D18A262FB8D5053D44,95475AE006E7415794BDC93808DC04D2,A8D5E839DF11472A86619F0E519134FE,hard_fixed,,MP2961.SLDASM,SofTech.Mechanical.SolidWorks,,,14A29A57A2804EAFA697D8C6AF5D58FD,10
,54E368B2BEA84813815FAE6F975AF810,54E368B2BEA84813815FAE6F975AF810,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,54E368B2BEA84813815FAE6F975AF810,5C07EB829D4241F6BB884952960FAF58,197ED5180918430CB338B48C97A118CB,hard_fixed,,MP0370.SLDPRT,SofTech.Mechanical.SolidWorks,,,6903E39AE4974C2E8D463D7431E4F42A,10
,56ABAB1A51334C33896F0E212A7665D8,56ABAB1A51334C33896F0E212A7665D8,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,56ABAB1A51334C33896F0E212A7665D8,95475AE006E7415794BDC93808DC04D2,BAD8BAD29FED4C1A83FC83A1253871CD,hard_fixed,,MP2441.SLDPRT,SofTech.Mechanical.SolidWorks,,,D75AE599D8B94E769E42A1CB31A37046,10
,56CB727F6CC44D7CBB08241C314E5699,56CB727F6CC44D7CBB08241C314E5699,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,56CB727F6CC44D7CBB08241C314E5699,95475AE006E7415794BDC93808DC04D2,1E15DD3CFE944908830A07E6174648F2,hard_fixed,,MP1915.SLDPRT,SofTech.Mechanical.SolidWorks,,,3154CD8BD2124B59853D2801F65CE4D5,10
,5CF63EF4ABCC4D9FBA91D8250F4B9C69,5CF63EF4ABCC4D9FBA91D8250F4B9C69,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,5CF63EF4ABCC4D9FBA91D8250F4B9C69,95475AE006E7415794BDC93808DC04D2,ECADE8078F1746EB8F6143561F7D4385,hard_fixed,,MP2684.SLDPRT,SofTech.Mechanical.SolidWorks,,,A3D4C97197D54F638F7C2FF9C9443072,10
,5D0B91A982A34592987785DCFF44A9C1,5D0B91A982A34592987785DCFF44A9C1,2017-11-28 23:45:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-28 23:45:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,5D0B91A982A34592987785DCFF44A9C1,95475AE006E7415794BDC93808DC04D2,4AE1B244824F42C49811A6FC33431D5E,hard_fixed,,MP2951.SLDASM,SofTech.Mechanical.SolidWorks,,,7237761A574943B7AAFF5315CA0BAA30,10
,5D11D54DB5FF455AA3955D03136B8384,5D11D54DB5FF455AA3955D03136B8384,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,5D11D54DB5FF455AA3955D03136B8384,95475AE006E7415794BDC93808DC04D2,FA546E6127744313BD124C84763972A2,hard_fixed,,MP2937.SLDPRT,SofTech.Mechanical.SolidWorks,,,31637897E77048709C149294EC54014A,10
,5EF817F45A894ECFAB4603673B87FFA4,5EF817F45A894ECFAB4603673B87FFA4,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,5EF817F45A894ECFAB4603673B87FFA4,95475AE006E7415794BDC93808DC04D2,FB0CB50C7C364AD8A692F6B2FF0EA76B,hard_fixed,,MP2754.SLDPRT,SofTech.Mechanical.SolidWorks,,,BE276CF5DE2949FAAC11475121F2DAB0,10
,61F920DDBCD74B1C95AF0677907E69E5,61F920DDBCD74B1C95AF0677907E69E5,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,61F920DDBCD74B1C95AF0677907E69E5,95475AE006E7415794BDC93808DC04D2,5620EAB3E6F34A4C9B02F753C484AEBB,hard_fixed,,MP2952.SLDASM,SofTech.Mechanical.SolidWorks,,,B9132DD42B6542AF8F0E808B1B9A5F2C,10
,6334F63FE2534906BD024BDE53A2410E,6334F63FE2534906BD024BDE53A2410E,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,6334F63FE2534906BD024BDE53A2410E,95475AE006E7415794BDC93808DC04D2,A322282BD2B34FCAB8B33564096C53C7,hard_fixed,,MP2665.SLDPRT,SofTech.Mechanical.SolidWorks,,,25B3960880004E1A8B9BED083E9A8C8A,10
,662ED4D0620A41A0A4550D475442A2A0,662ED4D0620A41A0A4550D475442A2A0,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,662ED4D0620A41A0A4550D475442A2A0,95475AE006E7415794BDC93808DC04D2,F1E4DC882E0D4848B69D4B9F55EC4DBA,hard_fixed,,MP2965.SLDPRT,SofTech.Mechanical.SolidWorks,,,AB9E32FA6A014B618900AF78626513AB,10
,67C1A07BA15843EAB5836A845F6279BE,67C1A07BA15843EAB5836A845F6279BE,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,67C1A07BA15843EAB5836A845F6279BE,5C07EB829D4241F6BB884952960FAF58,88496F679E334C7AA26685B07F0D4BBF,hard_fixed,,MP0370.SLDPRT,SofTech.Mechanical.SolidWorks,,,6903E39AE4974C2E8D463D7431E4F42A,10
,683D5A10C0D8478C8970C78B5B83C64D,683D5A10C0D8478C8970C78B5B83C64D,2021-03-15 21:02:57.650,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,2021-03-15 21:02:57.660,AD30A6D8D3B642F5A2AFED1A4B02BEFA,,,,1,A,,0,0,,1,1,683D5A10C0D8478C8970C78B5B83C64D,5C07EB829D4241F6BB884952960FAF58,793E1C139E074B8395173423026084C8,hard_fixed,,,SofTech.Mechanical.SolidWorks,,,5ED98C5C96D244BE948413278D86465D,10
,6AB0B32CDF8C40038BABB2F1D42D58E5,6AB0B32CDF8C40038BABB2F1D42D58E5,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,6AB0B32CDF8C40038BABB2F1D42D58E5,95475AE006E7415794BDC93808DC04D2,67279A7BB9884423AC4E41C4C1DA5B24,hard_fixed,,MP2506.SLDPRT,SofTech.Mechanical.SolidWorks,,,43B41FEBD4694BA8AD60E36E8014C975,10
,6BB21165D5E6460DB44B0BADB2A0CBFD,6BB21165D5E6460DB44B0BADB2A0CBFD,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,6BB21165D5E6460DB44B0BADB2A0CBFD,95475AE006E7415794BDC93808DC04D2,6E214A35594C42E2B23A0436022DE3D9,hard_fixed,,MP1703.SLDPRT,SofTech.Mechanical.SolidWorks,,,814BC4126D4A402FB64A249A3BDDA645,10
,6BBB875DCF4E4771ACB4B0382611E528,6BBB875DCF4E4771ACB4B0382611E528,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,6BBB875DCF4E4771ACB4B0382611E528,95475AE006E7415794BDC93808DC04D2,5932FA4E8E0F4471B5C8497E2D29DD05,hard_fixed,,MP0546.SLDPRT,SofTech.Mechanical.SolidWorks,,,1B3C62E271B54A4BA58761AF98648AB4,10
,6F3385449EB94DA3886FA23D5529AF2A,6F3385449EB94DA3886FA23D5529AF2A,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,6F3385449EB94DA3886FA23D5529AF2A,95475AE006E7415794BDC93808DC04D2,49BCE3D0ED7B494DBDD5F8B49246FD75,hard_fixed,,MP2375.SLDPRT,SofTech.Mechanical.SolidWorks,,,21BD8D07625F428CA86B58AC02CF5ECA,10
,6F4D12EA5C014F2EB39836ACCCC74D46,6F4D12EA5C014F2EB39836ACCCC74D46,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,6F4D12EA5C014F2EB39836ACCCC74D46,95475AE006E7415794BDC93808DC04D2,5B13D8E6502A43D0A19C237100A400A5,hard_fixed,,MP2458.SLDPRT,SofTech.Mechanical.SolidWorks,,,B2B66DBB2CE24F7BAEE4EC29610F96BD,10
,6FBDEF264C164BC1830AB93FFDA81513,6FBDEF264C164BC1830AB93FFDA81513,2017-10-25 20:33:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-25 20:33:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,6FBDEF264C164BC1830AB93FFDA81513,95475AE006E7415794BDC93808DC04D2,4C40CCBC9E864E9CA7BE8A93423BD362,hard_fixed,,MP2968.SLDDRW,SofTech.Mechanical.SolidWorks,,,B692E632961F4789817158FA5DF3A67A,20
,706BE06574014855BDDDC21F4A3765A4,706BE06574014855BDDDC21F4A3765A4,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,706BE06574014855BDDDC21F4A3765A4,95475AE006E7415794BDC93808DC04D2,92F838B911A249809DAC9633CFCABA0C,hard_fixed,,,,,,910F64BDC5AD4236BCF1B2593DCE131F,10
,716C31ADEAB342E983797AC33447A43F,716C31ADEAB342E983797AC33447A43F,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,716C31ADEAB342E983797AC33447A43F,95475AE006E7415794BDC93808DC04D2,09D925EEE1614683BEDF9F2FEF996B23,hard_fixed,,MP2381.SLDPRT,SofTech.Mechanical.SolidWorks,,,4060195DF10A463EAF7F98F12273D80C,10
,719E25B9F1284DAFA43B47C2D12800CC,719E25B9F1284DAFA43B47C2D12800CC,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,719E25B9F1284DAFA43B47C2D12800CC,95475AE006E7415794BDC93808DC04D2,60B80ED3B4664550B85D21D590EE88C6,hard_fixed,,MP2962.SLDPRT,SofTech.Mechanical.SolidWorks,,,C4346822361D435F840A5BB82CA4A872,10
,76BEEFE2BE014A8992D1DF6E0847189B,76BEEFE2BE014A8992D1DF6E0847189B,2017-10-25 20:33:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-25 20:33:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,76BEEFE2BE014A8992D1DF6E0847189B,95475AE006E7415794BDC93808DC04D2,6020DB29814C4D838E60D315A1C95E8C,hard_fixed,,MP2943.SLDDRW,SofTech.Mechanical.SolidWorks,,,18793CEAC40B4DE69386786508DD9662,20
,771451C1414E486FB9C31B0E93347323,771451C1414E486FB9C31B0E93347323,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,771451C1414E486FB9C31B0E93347323,95475AE006E7415794BDC93808DC04D2,A142500C32E3426C88EF9ECF3CCDE1F4,hard_fixed,,MP2417.SLDPRT,SofTech.Mechanical.SolidWorks,,,C6C97D9A13D64995A39770E6EDD29122,10
,79A53B5403FE410C9498C87A80DAF7B2,79A53B5403FE410C9498C87A80DAF7B2,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,79A53B5403FE410C9498C87A80DAF7B2,95475AE006E7415794BDC93808DC04D2,93439C790F254876A0C28828F4D7647B,hard_fixed,,MP2339.SLDPRT,SofTech.Mechanical.SolidWorks,,,AFC8036ACEA74CE98192A5FE1DB56A9C,10
,7B15B3D95D8B4EB69EB16B87A922065D,7B15B3D95D8B4EB69EB16B87A922065D,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,7B15B3D95D8B4EB69EB16B87A922065D,95475AE006E7415794BDC93808DC04D2,406792ADF7924AF78A7070A4DD2FA274,hard_fixed,,MP2670.SLDPRT,SofTech.Mechanical.SolidWorks,,,9AAC88B8482E40189CA265A1AB11C4E4,10
,7C048E3467E6497692D103CD5CD67316,7C048E3467E6497692D103CD5CD67316,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,7C048E3467E6497692D103CD5CD67316,95475AE006E7415794BDC93808DC04D2,01B2F67D451D491D84FD5209F44A8F35,hard_fixed,,,,,,28ADA1490E144D78AFC0522CB3F55982,10
,7E469135EDC54524A3ED308C214A081E,7E469135EDC54524A3ED308C214A081E,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,7E469135EDC54524A3ED308C214A081E,95475AE006E7415794BDC93808DC04D2,DFB575A241DC456F8D4FEE188DF5BE3E,hard_fixed,,,,,,6DA925B76AD5454C8D3AFDE5264B64A4,10
,809421694A084E9DAB2A3814DD866D63,809421694A084E9DAB2A3814DD866D63,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,809421694A084E9DAB2A3814DD866D63,95475AE006E7415794BDC93808DC04D2,32CAB391549C40BD90461997B0E75FA2,hard_fixed,,MP2966.SLDPRT,SofTech.Mechanical.SolidWorks,,,A2F0EAB8CC4944C5ADE42B06C000DFC7,10
,80DE8BD14D6542E28DE2B9BA8DFF0852,80DE8BD14D6542E28DE2B9BA8DFF0852,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,80DE8BD14D6542E28DE2B9BA8DFF0852,95475AE006E7415794BDC93808DC04D2,4331B846DAD84C098B0B6842F91DD531,hard_fixed,,MP1913.SLDPRT,SofTech.Mechanical.SolidWorks,,,8497A4DAAD97418F91E3F42C260A4DA0,10
,836E1F4FDE5B40E4B345967C6A8C10FE,836E1F4FDE5B40E4B345967C6A8C10FE,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,836E1F4FDE5B40E4B345967C6A8C10FE,5C07EB829D4241F6BB884952960FAF58,1528F70C8EEA4FB0B682D1C10B642FF9,hard_fixed,,MP2934.SLDPRT,SofTech.Mechanical.SolidWorks,,,1A094B854AAD4708B29F440D500AA8B1,10
,83F111D00F194366A0F58E666965670C,83F111D00F194366A0F58E666965670C,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,83F111D00F194366A0F58E666965670C,95475AE006E7415794BDC93808DC04D2,53FC97F610FF4C28934334957D2F69AE,hard_fixed,,MP2959.SLDPRT,SofTech.Mechanical.SolidWorks,,,4D498A7CA65B412491DB656C22D9D2C5,10
,84E18A853D5B49E19592535B0861DCF3,84E18A853D5B49E19592535B0861DCF3,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,84E18A853D5B49E19592535B0861DCF3,95475AE006E7415794BDC93808DC04D2,EE1F23A7DD2A429EAC6ED5E231FC433A,hard_fixed,,MP2415.SLDPRT,SofTech.Mechanical.SolidWorks,,,7758A8124AA046699AFE5300AC1D3D26,10
,85614EF66B4B4C7E8B89A488EF609B61,85614EF66B4B4C7E8B89A488EF609B61,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,,1,A,,0,0,,1,1,85614EF66B4B4C7E8B89A488EF609B61,95475AE006E7415794BDC93808DC04D2,83890B1872744031BBB8EC2DBC37D5C6,hard_fixed,,,,,,890C31303864476C87C5C92842A5CCE5,10
,8643B7A3CA4549869D5678626F8A7FC7,8643B7A3CA4549869D5678626F8A7FC7,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,8643B7A3CA4549869D5678626F8A7FC7,95475AE006E7415794BDC93808DC04D2,7B2E1053EAF4424289FE4E6BA612A525,hard_fixed,,MP2963.SLDASM,SofTech.Mechanical.SolidWorks,,,A4E43D7216914B48AEDF3D365CEF1291,10
,8746E7F1198843F3BB8BB757D307D74E,8746E7F1198843F3BB8BB757D307D74E,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,8746E7F1198843F3BB8BB757D307D74E,95475AE006E7415794BDC93808DC04D2,7D10C7CAB2AF4F349A92FBD846EE3B28,hard_fixed,,MP2604.SLDPRT,SofTech.Mechanical.SolidWorks,,,C9C0618F496047E99E359179C7AD2B3F,10
,88B96B6F4273488594288023601ABBDC,88B96B6F4273488594288023601ABBDC,2017-11-28 23:45:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-28 23:45:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,,1,A,,0,0,,1,1,88B96B6F4273488594288023601ABBDC,95475AE006E7415794BDC93808DC04D2,2F13F8E06AB141DC99F9312B31E307BE,hard_fixed,,MP2949.SLDPRT,SofTech.Mechanical.SolidWorks,,,BA797CC16D524B81BCBFE5878D78B64E,10
